,Column,Value,Count
763,색상_L*,56.619,1
764,색상_L*,26.6105,1
765,색상_L*,26.4065,1
766,색상_L*,26.3865,1
767,색상_L*,53.3415,1
768,색상_L*,39.483,1
769,색상_L*,39.1705,1
770,색상_L*,26.5675,1
771,색상_L*,26.224,1
772,색상_L*,77.314,1
773,색상_L*,77.2755,1
774,색상_L*,39.1665,1
775,색상_L*,77.333,1
776,색상_L*,77.2825,1
777,색상_L*,39.044,1
778,색상_L*,77.373,1
779,색상_L*,77.4375,1
780,색상_L*,26.4205,1
781,색상_L*,30.8425,1
782,색상_L*,39.009,1
783,색상_L*,30.454,1
784,색상_L*,33.0065,1
785,색상_L*,30.8755,1
786,색상_L*,30.3405,1
787,색상_L*,30.4765,1
788,색상_L*,30.6165,1
789,색상_L*,30.664,1
790,색상_L*,34.4765,1
791,색상_L*,34.3705,1
792,색상_L*,34.4815,1
793,색상_L*,34.3505,1
794,색상_L*,34.2375,1
795,색상_L*,30.929,1
796,색상_L*,33.809,1
797,색상_L*,34.2215,1
798,색상_L*,30.9015,1
799,색상_L*,77.4705,1
800,색상_L*,77.47,1
801,색상_L*,80.3265,1
802,색상_L*,71.194,1
803,색상_L*,47.969,1
804,색상_L*,71.034,1
805,색상_L*,71.084,1
806,색상_L*,47.6875,1
807,색상_L*,71.3005,1
808,색상_L*,71.1655,1
809,색상_L*,71.2465,1
810,색상_L*,56.813,1
811,색상_L*,71.439,1
812,색상_L*,80.518,1
813,색상_L*,80.245,1
814,색상_L*,80.329,1
815,색상_L*,56.5565,1
816,색상_L*,56.7565,1
817,색상_L*,80.3415,1
818,색상_L*,70.869,1
819,색상_L*,48.1165,1
820,색상_L*,77.519,1
821,색상_L*,48.1565,1
822,색상_L*,77.5415,1
823,색상_L*,77.6465,1
824,색상_L*,77.5575,1
825,색상_L*,77.579,1
826,색상_L*,77.544,1
827,색상_L*,38.9115,1
828,색상_L*,77.5005,1
829,색상_L*,77.574,1
830,색상_L*,77.655,1
831,색상_L*,38.6565,1
832,색상_L*,39.379,1
833,색상_L*,77.68,1
834,색상_L*,71.208,1
835,색상_L*,48.313,1
836,색상_L*,48.2125,1
837,색상_L*,53.1065,1
838,색상_L*,57.119,1
839,색상_L*,53.4075,1
840,색상_L*,42.748,1
841,색상_L*,21.875,1
842,색상_L*,21.939,1
843,색상_L*,22.0155,1
844,색상_L*,22.099,1
845,색상_L*,22.104,1
846,색상_L*,22.0505,1
847,색상_L*,22.078,1
848,색상_L*,43.5465,1
849,색상_L*,43.1465,1
850,색상_L*,42.2415,1
851,색상_L*,22.228,1
852,색상_L*,42.1215,1
853,색상_L*,43.1505,1
854,색상_L*,43.0425,1
855,색상_L*,42.6365,1
856,색상_L*,80.57,1
857,색상_L*,80.379,1
858,색상_L*,80.373,1
859,색상_L*,80.0655,1
860,색상_L*,80.3355,1
861,색상_L*,21.894,1
862,색상_L*,26.393,1
863,색상_L*,25.9755,1
864,색상_L*,47.6325,1
865,색상_L*,26.17,1
866,색상_L*,26.294,1
867,색상_L*,26.239,1
868,색상_L*,26.3965,1
869,색상_L*,26.359,1
870,색상_L*,55.23,1
871,색상_L*,47.2305,1
872,색상_L*,47.585,1
873,색상_L*,47.569,1
874,색상_L*,47.55,1
875,색상_L*,44.5305,1
876,색상_L*,47.518,1
877,색상_L*,46.989,1
878,색상_L*,49.2415,1
879,색상_L*,45.169,1
880,색상_L*,45.4925,1
881,색상_L*,44.9425,1
882,색상_L*,44.9275,1
883,색상_L*,44.918,1
884,색상_L*,44.9625,1
885,색상_L*,80.263,1
886,색상_L*,80.3865,1
887,색상_L*,80.715,1
888,색상_L*,84.778,1
889,색상_L*,74.8015,1
890,색상_L*,74.7465,1
891,색상_L*,74.744,1
892,색상_L*,75.0205,1
893,색상_L*,74.8255,1
894,색상_L*,74.9175,1
895,색상_L*,75.01,1
896,색상_L*,75.1265,1
897,색상_L*,85.014,1
898,색상_L*,84.633,1
899,색상_L*,79.614,1
900,색상_L*,84.6905,1
901,색상_L*,84.7725,1
902,색상_L*,84.735,1
903,색상_L*,84.755,1
904,색상_L*,84.6215,1
905,색상_L*,84.809,1
906,색상_L*,74.35,1
907,색상_L*,74.369,1
908,색상_L*,74.079,1
909,색상_L*,74.8555,1
910,색상_L*,74.989,1
911,색상_L*,83.5115,1
912,색상_L*,83.2475,1
913,색상_L*,79.433,1
914,색상_L*,79.3715,1
915,색상_L*,79.544,1
916,색상_L*,79.6375,1
917,색상_L*,79.6065,1
918,색상_L*,79.749,1
919,색상_L*,79.759,1
920,색상_L*,82.3205,1
921,색상_L*,82.259,1
922,색상_L*,82.195,1
923,색상_L*,82.274,1
924,색상_L*,82.2965,1
925,색상_L*,82.265,1
926,색상_L*,83.5125,1
927,색상_L*,83.284,1
928,색상_L*,83.294,1
929,색상_L*,83.285,1
930,색상_L*,83.3215,1
931,색상_L*,83.38,1
932,색상_L*,26.1765,1
933,색상_L*,26.4155,1
934,색상_L*,53.588,1
935,색상_L*,34.9325,1
936,색상_L*,45.1465,1
937,색상_L*,45.2375,1
938,색상_L*,34.574,1
939,색상_L*,34.588,1
940,색상_L*,34.415,1
941,색상_L*,34.475,1
942,색상_L*,34.7555,1
943,색상_L*,34.8615,1
944,색상_L*,34.909,1
945,색상_L*,34.755,1
946,색상_L*,44.8015,1
947,색상_L*,58.0115,1
948,색상_L*,78.684,1
949,색상_L*,57.073,1
950,색상_L*,56.989,1
951,색상_L*,56.9825,1
952,색상_L*,56.959,1
953,색상_L*,57.0015,1
954,색상_L*,56.8155,1
955,색상_L*,29.374,1
956,색상_L*,44.934,1
957,색상_L*,44.618,1
958,색상_L*,21.424,1
959,색상_L*,44.7815,1
960,색상_L*,53.798,1
961,색상_L*,53.9165,1
962,색상_L*,53.853,1
963,색상_L*,43.538,1
964,색상_L*,43.81,1
965,색상_L*,44.324,1
966,색상_L*,44.2265,1
967,색상_L*,44.315,1
968,색상_L*,44.4705,1
969,색상_L*,63.253,1
970,색상_L*,44.4565,1
971,색상_L*,63.163,1
972,색상_L*,63.1425,1
973,색상_L*,63.129,1
974,색상_L*,63.1575,1
975,색상_L*,63.084,1
976,색상_L*,63.058,1
977,색상_L*,63.069,1
978,색상_L*,45.0855,1
979,색상_L*,45.384,1
980,색상_L*,28.729,1
981,색상_L*,29.0105,1
982,색상_L*,29.1175,1
983,색상_L*,29.924,1
984,색상_L*,50.7675,1
985,색상_L*,50.819,1
986,색상_L*,50.833,1
987,색상_L*,50.584,1
988,색상_L*,30.693,1
989,색상_L*,30.0955,1
990,색상_L*,29.5325,1
991,색상_L*,29.7955,1
992,색상_L*,29.979,1
993,색상_L*,29.885,1
994,색상_L*,29.304,1
995,색상_L*,30.1025,1
996,색상_L*,30.0565,1
997,색상_L*,24.409,1
998,색상_L*,21.5355,1
999,색상_L*,21.414,1
1000,색상_L*,21.474,1
1001,색상_L*,21.388,1
1002,색상_L*,21.489,1
1003,색상_L*,21.5905,1
1004,색상_L*,50.91,1
1005,색상_L*,50.793,1
1006,색상_L*,25.784,1
1007,색상_L*,25.704,1
1008,색상_L*,29.3115,1
1009,색상_L*,29.3705,1
1010,색상_L*,29.3715,1
1011,색상_L*,29.4365,1
1012,색상_L*,35.3015,1
1013,색상_L*,34.37,1
1014,색상_L*,34.6555,1
1015,색상_L*,35.004,1
1016,색상_L*,35.088,1
1017,색상_L*,35.2025,1
1018,색상_L*,35.33,1
1019,색상_L*,35.318,1
1020,색상_L*,35.504,1
1021,색상_L*,25.933,1
1022,색상_L*,25.1515,1
1023,색상_L*,25.429,1
1024,색상_L*,25.489,1
1025,색상_L*,25.5115,1
1026,색상_L*,25.648,1
1027,색상_L*,78.5225,1
1028,색상_L*,50.51,1
1029,색상_L*,29.934,1
1030,색상_L*,48.4125,1
1031,색상_L*,30.885,1
1032,색상_L*,30.835,1
1033,색상_L*,52.60333333,1
1034,색상_L*,31.52,1
1035,색상_L*,31.59,1
1036,색상_L*,32.035,1
1037,색상_L*,32.495,1
1038,색상_L*,31.15,1
1039,색상_L*,48.33,1
1040,색상_L*,48.265,1
1041,색상_L*,48.3,1
1042,색상_L*,48.29,1
1043,색상_L*,48.17,1
1044,색상_L*,48.75,1
1045,색상_L*,48.45,1
1046,색상_L*,48.355,1
1047,색상_L*,48.26125,1
1048,색상_L*,48.25,1
1049,색상_L*,62.98833333,1
1050,색상_L*,48.245,1
1051,색상_L*,48.58,1
1052,색상_L*,32.65,1
1053,색상_L*,31.02,1
1054,색상_L*,31.1,1
1055,색상_L*,51.6925,1
1056,색상_L*,37.005,1
1057,색상_L*,37.06,1
1058,색상_L*,37.205,1
1059,색상_L*,37.055,1
1060,색상_L*,54.8905,1
1061,색상_L*,51.549,1
1062,색상_L*,51.293,1
1063,색상_L*,51.77,1
1064,색상_L*,51.505,1
1065,색상_L*,51.8625,1
1066,색상_L*,31.95,1
1067,색상_L*,51.67,1
1068,색상_L*,71.1475,1
1069,색상_L*,71.665,1
1070,색상_L*,70.755,1
1071,색상_L*,31.595,1
1072,색상_L*,31.63,1
1073,색상_L*,31.855,1
1074,색상_L*,31.65,1
1075,색상_L*,31.895,1
1076,색상_L*,48.08,1
1077,색상_L*,48.04,1
1078,색상_L*,36.539,1
1079,색상_L*,69.1,1
1080,색상_L*,55.035,1
1081,색상_L*,54.694,1
1082,색상_L*,55.41,1
1083,색상_L*,55.3175,1
1084,색상_L*,55.2915,1
1085,색상_L*,53.6165,1
1086,색상_L*,68.294,1
1087,색상_L*,55.969,1
1088,색상_L*,54.903,1
1089,색상_L*,54.764,1
1090,색상_L*,55.7905,1
1091,색상_L*,55.51,1
1092,색상_L*,55.4405,1
1093,색상_L*,52.9875,1
1094,색상_L*,70.379,1
1095,색상_L*,55.1625,1
1096,색상_L*,55.6205,1
1097,색상_L*,56.8775,1
1098,색상_L*,56.2025,1
1099,색상_L*,55.4075,1
1100,색상_L*,53.4455,1
1101,색상_L*,55.918,1
1102,색상_L*,57.6465,1
1103,색상_L*,56.768,1
1104,색상_L*,76.5055,1
1105,색상_L*,69.4875,1
1106,색상_L*,69.125,1
1107,색상_L*,76.233,1
1108,색상_L*,76.334,1
1109,색상_L*,76.049,1
1110,색상_L*,76.2225,1
1111,색상_L*,76.219,1
1112,색상_L*,76.1965,1
1113,색상_L*,76.4365,1
1114,색상_L*,76.669,1
1115,색상_L*,65.4965,1
1116,색상_L*,70.57,1
1117,색상_L*,70.1715,1
1118,색상_L*,69.3415,1
1119,색상_L*,70.078,1
1120,색상_L*,70.265,1
1121,색상_L*,70.158,1
1122,색상_L*,70.289,1
1123,색상_L*,70.3155,1
1124,색상_L*,70.5365,1
1125,색상_L*,37.21625,1
1126,색상_L*,36.788,1
1127,색상_L*,29.763,1
1128,색상_L*,25.045,1
1129,색상_L*,28.67,1
1130,색상_L*,28.685,1
1131,색상_L*,28.475,1
1132,색상_L*,46.93,1
1133,색상_L*,47.07375,1
1134,색상_L*,47.21,1
1135,색상_L*,47.055,1
1136,색상_L*,47.26,1
1137,색상_L*,47.095,1
1138,색상_L*,75.1525,1
1139,색상_L*,75.4325,1
1140,색상_L*,75.505,1
1141,색상_L*,43.7525,1
1142,색상_L*,40.765,1
1143,색상_L*,40.448,1
1144,색상_L*,41.9175,1
1145,색상_L*,40.835,1
1146,색상_L*,41.4475,1
1147,색상_L*,41.395,1
1148,색상_L*,40.79,1
1149,색상_L*,25.14,1
1150,색상_L*,28.585,1
1151,색상_L*,28.66875,1
1152,색상_L*,28.1665,1
1153,색상_L*,57.645,1
1154,색상_L*,32.8965,1
1155,색상_L*,30.4405,1
1156,색상_L*,30.264,1
1157,색상_L*,30.83,1
1158,색상_L*,30.8525,1
1159,색상_L*,30.935,1
1160,색상_L*,57.475,1
1161,색상_L*,57.625,1
1162,색상_L*,57.64,1
1163,색상_L*,63.265,1
1164,색상_L*,28.444,1
1165,색상_L*,57.77,1
1166,색상_L*,57.665,1
1167,색상_L*,57.66,1
1168,색상_L*,57.555,1
1169,색상_L*,57.63,1
1170,색상_L*,57.49,1
1171,색상_L*,57.505,1
1172,색상_L*,57.61,1
1173,색상_L*,30.0615,1
1174,색상_L*,25.305,1
1175,색상_L*,25.265,1
1176,색상_L*,40.255,1
1177,색상_L*,25.03,1
1178,색상_L*,23.24,1
1179,색상_L*,46.42833333,1
1180,색상_L*,23.305,1
1181,색상_L*,23.46,1
1182,색상_L*,23.6675,1
1183,색상_L*,23.7975,1
1184,색상_L*,23.49,1
1185,색상_L*,44.035,1
1186,색상_L*,43.91,1
1187,색상_L*,43.92,1
1188,색상_L*,43.78,1
1189,색상_L*,44.275,1
1190,색상_L*,43.83,1
1191,색상_L*,43.64,1
1192,색상_L*,43.78375,1
1193,색상_L*,43.69,1
1194,색상_L*,43.865,1
1195,색상_L*,43.87,1
1196,색상_L*,43.72,1
1197,색상_L*,43.8175,1
1198,색상_L*,43.9,1
1199,색상_L*,23.14,1
1200,색상_L*,23.7325,1
1201,색상_L*,23.09,1
1202,색상_L*,55.728,1
1203,색상_L*,25.25,1
1204,색상_L*,25.295,1
1205,색상_L*,25.56,1
1206,색상_L*,25.2,1
1207,색상_L*,25.07,1
1208,색상_L*,47.91,1
1209,색상_L*,25.16,1
1210,색상_L*,25.3,1
1211,색상_L*,25.7075,1
1212,색상_L*,54.1415,1
1213,색상_L*,23.145,1
1214,색상_L*,53.779,1
1215,색상_L*,54.55125,1
1216,색상_L*,54.46,1
1217,색상_L*,23.285,1
1218,색상_L*,23.415,1
1219,색상_L*,23.52,1
1220,색상_L*,23.365,1
1221,색상_L*,23.295,1
1222,색상_L*,23.115,1
1223,색상_L*,53.2165,1
1224,색상_L*,68.5355,1
1225,색상_L*,57.493,1
1226,색상_L*,33.8515,1
1227,색상_L*,63.698,1
1228,색상_L*,63.679,1
1229,색상_L*,63.724,1
1230,색상_L*,63.6415,1
1231,색상_L*,63.7675,1
1232,색상_L*,63.819,1
1233,색상_L*,43.814,1
1234,색상_L*,44.0475,1
1235,색상_L*,43.289,1
1236,색상_L*,43.4775,1
1237,색상_L*,43.5165,1
1238,색상_L*,43.764,1
1239,색상_L*,43.984,1
1240,색상_L*,43.849,1
1241,색상_L*,44.079,1
1242,색상_L*,34.3125,1
1243,색상_L*,34.1415,1
1244,색상_L*,33.579,1
1245,색상_L*,33.635,1
1246,색상_L*,33.848,1
1247,색상_L*,33.8215,1
1248,색상_L*,63.5,1
1249,색상_L*,63.79,1
1250,색상_L*,63.845,1
1251,색상_L*,27.973,1
1252,색상_L*,19.305,1
1253,색상_L*,19.2315,1
1254,색상_L*,19.279,1
1255,색상_L*,19.003,1
1256,색상_L*,75.987125,1
1257,색상_L*,75.8715,1
1258,색상_L*,76.00475,1
1259,색상_L*,28.0115,1
1260,색상_L*,28.02,1
1261,색상_L*,28.1125,1
1262,색상_L*,71.2305,1
1263,색상_L*,28.2325,1
1264,색상_L*,28.408,1
1265,색상_L*,70.7865,1
1266,색상_L*,70.6475,1
1267,색상_L*,70.8815,1
1268,색상_L*,70.865,1
1269,색상_L*,70.875,1
1270,색상_L*,70.949,1
1271,색상_L*,71.064,1
1272,색상_L*,33.8015,1
1273,색상_L*,33.9315,1
1274,색상_L*,54.5565,1
1275,색상_L*,26.119,1
1276,색상_L*,18.2965,1
1277,색상_L*,18.3505,1
1278,색상_L*,18.285,1
1279,색상_L*,17.0965,1
1280,색상_L*,16.6115,1
1281,색상_L*,16.5865,1
1282,색상_L*,16.669,1
1283,색상_L*,16.6915,1
1284,색상_L*,16.7715,1
1285,색상_L*,16.7355,1
1286,색상_L*,16.503,1
1287,색상_L*,16.64,1
1288,색상_L*,16.584,1
1289,색상_L*,76.644375,1
1290,색상_L*,76.434,1
1291,색상_L*,76.571,1
1292,색상_L*,76.568,1
1293,색상_L*,29.6665,1
1294,색상_L*,29.5215,1
1295,색상_L*,29.685,1
1296,색상_L*,29.838,1
1297,색상_L*,18.3215,1
1298,색상_L*,18.3925,1
1299,색상_L*,18.288,1
1300,색상_L*,21.858,1
1301,색상_L*,24.593,1
1302,색상_L*,24.464,1
1303,색상_L*,24.5305,1
1304,색상_L*,24.529,1
1305,색상_L*,24.364,1
1306,색상_L*,74.0375,1
1307,색상_L*,24.5315,1
1308,색상_L*,24.769,1
1309,색상_L*,24.779,1
1310,색상_L*,20.069,1
1311,색상_L*,18.25,1
1312,색상_L*,20.3555,1
1313,색상_L*,20.439,1
1314,색상_L*,20.4925,1
1315,색상_L*,20.4715,1
1316,색상_L*,20.6115,1
1317,색상_L*,20.5815,1
1318,색상_L*,20.499,1
1319,색상_L*,18.755,1
1320,색상_L*,18.6405,1
1321,색상_L*,19.085,1
1322,색상_L*,19.1575,1
1323,색상_L*,18.965,1
1324,색상_L*,18.8455,1
1325,색상_L*,57.1815,1
1326,색상_L*,54.8715,1
1327,색상_L*,53.5465,1
1328,색상_L*,53.964,1
1329,색상_L*,53.4965,1
1330,색상_L*,53.503,1
1331,색상_L*,76.153,1
1332,색상_L*,76.0655,1
1333,색상_L*,75.8365,1
1334,색상_L*,75.898,1
1335,색상_L*,75.979,1
1336,색상_L*,75.9965,1
1337,색상_L*,76.029,1
1338,색상_L*,75.9175,1
1339,색상_L*,76.1365,1
1340,색상_L*,69.9775,1
1341,색상_L*,69.6715,1
1342,색상_L*,69.524,1
1343,색상_L*,69.4715,1
1344,색상_L*,69.439,1
1345,색상_L*,69.5855,1
1346,색상_L*,76.795,1
1347,색상_L*,76.882,1
1348,색상_L*,76.7775,1
1349,색상_L*,53.049,1
1350,색상_L*,56.093,1
1351,색상_L*,52.859,1
1352,색상_L*,53.134,1
1353,색상_L*,53.124,1
1354,색상_L*,63.905,1
1355,색상_L*,56.499,1
1356,색상_L*,54.0715,1
1357,색상_L*,53.0465,1
1358,색상_L*,53.2965,1
1359,색상_L*,54.719,1
1360,색상_L*,76.836125,1
1361,색상_L*,54.813,1
1362,색상_L*,52.1025,1
1363,색상_L*,63.0555,1
1364,색상_L*,55.1775,1
1365,색상_L*,56.5425,1
1366,색상_L*,54.125,1
1367,색상_L*,53.158,1
1368,색상_L*,52.935,1
1369,색상_L*,53.34,1
1370,색상_L*,69.7575,1
1371,색상_L*,69.6065,1
1372,색상_L*,69.7465,1
1373,색상_L*,22.789,1
1374,색상_L*,31.665,1
1375,색상_L*,27.3705,1
1376,색상_L*,26.0775,1
1377,색상_L*,25.7755,1
1378,색상_L*,26.338,1
1379,색상_L*,26.154,1
1380,색상_L*,26.2875,1
1381,색상_L*,26.234,1
1382,색상_L*,22.963,1
1383,색상_L*,22.419,1
1384,색상_L*,31.6565,1
1385,색상_L*,22.723,1
1386,색상_L*,22.7615,1
1387,색상_L*,22.765,1
1388,색상_L*,22.8815,1
1389,색상_L*,22.6955,1
1390,색상_L*,22.849,1
1391,색상_L*,22.7075,1
1392,색상_L*,20.0325,1
1393,색상_L*,19.074,1
1394,색상_L*,31.825,1
1395,색상_L*,31.418,1
1396,색상_L*,69.809,1
1397,색상_L*,41.31,1
1398,색상_L*,50.7755,1
1399,색상_L*,50.855,1
1400,색상_L*,51.049,1
1401,색상_L*,51.1715,1
1402,색상_L*,51.185,1
1403,색상_L*,51.2105,1
1404,색상_L*,51.4565,1
1405,색상_L*,42.1855,1
1406,색상_L*,41.7255,1
1407,색상_L*,41.4605,1
1408,색상_L*,31.3465,1
1409,색상_L*,41.5165,1
1410,색상_L*,41.5825,1
1411,색상_L*,41.5525,1
1412,색상_L*,41.579,1
1413,색상_L*,32.8165,1
1414,색상_L*,31.7525,1
1415,색상_L*,31.1565,1
1416,색상_L*,31.369,1
1417,색상_L*,31.489,1
1418,색상_L*,24.509,1
1419,색상_L*,88.523,1
1420,색상_L*,74.0355,1
1421,색상_L*,70.669,1
1422,색상_L*,53.773,1
1423,색상_L*,53.493,1
1424,색상_L*,54.9565,1
1425,색상_L*,61.9815,1
1426,색상_L*,55.7665,1
1427,색상_L*,54.8455,1
1428,색상_L*,57.2055,1
1429,색상_L*,53.2215,1
1430,색상_L*,53.188,1
1431,색상_L*,69.6275,1
1432,색상_L*,55.2815,1
1433,색상_L*,54.809,1
1434,색상_L*,54.444,1
1435,색상_L*,57.9405,1
1436,색상_L*,56.5855,1
1437,색상_L*,53.389,1
1438,색상_L*,53.404,1
1439,색상_L*,52.1815,1
1440,색상_L*,70.4615,1
1441,색상_L*,69.4915,1
1442,색상_L*,69.09,1
1443,색상_L*,54.069,1
1444,색상_L*,54.434,1
1445,색상_L*,60.059,1
1446,색상_L*,54.72,1
1447,색상_L*,70.75,1
1448,색상_L*,70.4165,1
1449,색상_L*,71.5465,1
1450,색상_L*,55.818,1
1451,색상_L*,58.4505,1
1452,색상_L*,58.874,1
1453,색상_L*,60.0215,1
1454,색상_L*,54.924,1
1455,색상_L*,54.855,1
1456,색상_L*,54.5915,1
1457,색상_L*,61.4615,1
1458,색상_L*,69.859,1
1459,색상_L*,62.249,1
1460,색상_L*,61.5925,1
1461,색상_L*,60.3575,1
1462,색상_L*,58.6275,1
1463,색상_L*,54.404,1
1464,색상_L*,54.2355,1
1465,색상_L*,69.0605,1
1466,색상_L*,62.6775,1
1467,색상_L*,69.0255,1
1468,색상_L*,69.0415,1
1469,색상_L*,69.0625,1
1470,색상_L*,25.969,1
1471,색상_L*,35.7355,1
1472,색상_L*,27.4975,1
1473,색상_L*,25.9815,1
1474,색상_L*,26.2065,1
1475,색상_L*,26.125,1
1476,색상_L*,25.7825,1
1477,색상_L*,25.944,1
1478,색상_L*,25.7965,1
1479,색상_L*,25.773,1
1480,색상_L*,25.5765,1
1481,색상_L*,35.514,1
1482,색상_L*,22.7215,1
1483,색상_L*,22.4305,1
1484,색상_L*,22.283,1
1485,색상_L*,22.4765,1
1486,색상_L*,22.5915,1
1487,색상_L*,22.3675,1
1488,색상_L*,22.4665,1
1489,색상_L*,70.474,1
1490,색상_L*,69.5615,1
1491,색상_L*,35.5865,1
1492,색상_L*,35.6865,1
1493,색상_L*,68.994,1
1494,색상_L*,50.438,1
1495,색상_L*,69.584,1
1496,색상_L*,51.5265,1
1497,색상_L*,50.0025,1
1498,색상_L*,50.2155,1
1499,색상_L*,50.169,1
1500,색상_L*,50.019,1
1501,색상_L*,50.118,1
1502,색상_L*,50.3115,1
1503,색상_L*,50.2965,1
1504,색상_L*,42.169,1
1505,색상_L*,35.613,1
1506,색상_L*,41.16,1
1507,색상_L*,41.0765,1
1508,색상_L*,41.1215,1
1509,색상_L*,41.288,1
1510,색상_L*,41.424,1
1511,색상_L*,41.5415,1
1512,색상_L*,41.5865,1
1513,색상_L*,35.4005,1
1514,색상_L*,35.525,1
1515,색상_L*,70.7325,1
1516,색상_L*,70.4765,1
1517,색상_L*,70.2265,1
1518,색상_L*,70.4715,1
1519,색상_L*,25.9105,1
1520,색상_L*,26.023,1
1521,색상_L*,80.269625,1
1522,색상_L*,80.11,1
1523,색상_L*,80.27375,1
1524,색상_L*,80.34775,1
1525,색상_L*,80.075,1
1526,색상_L*,79.019375,1
1527,색상_L*,78.8365,1
1528,색상_L*,78.98475,1
1529,색상_L*,78.999,1
1530,색상_L*,78.8515,1
1531,색상_L*,82.34725,1
1532,색상_L*,82.37525,1
1533,색상_L*,83.0325,1
1534,색상_L*,82.844,1
1535,색상_L*,82.972,1
1536,색상_L*,83.01775,1
1537,색상_L*,82.958,1
1538,색상_L*,84.5765,1
1539,색상_L*,84.5375,1
1540,색상_L*,25.905,1
1541,색상_L*,25.904,1
1542,색상_L*,25.594,1
1543,색상_L*,44.7375,1
1544,색상_L*,79.842375,1
1545,색상_L*,79.809,1
1546,색상_L*,79.86825,1
1547,색상_L*,79.88525,1
1548,색상_L*,45.028,1
1549,색상_L*,44.3415,1
1550,색상_L*,44.51175,1
1551,색상_L*,44.479,1
1552,색상_L*,44.960625,1
1553,색상_L*,44.90225,1
1554,색상_L*,25.7055,1
1555,색상_L*,44.90775,1
1556,색상_L*,44.769,1
1557,색상_L*,49.174,1
1558,색상_L*,49.2215,1
1559,색상_L*,49.219,1
1560,색상_L*,49.238,1
1561,색상_L*,49.074,1
1562,색상_L*,49.0515,1
1563,색상_L*,25.584,1
1564,색상_L*,84.524,1
1565,색상_L*,84.4985,1
1566,색상_L*,84.6125,1
1567,색상_L*,36.824,1
1568,색상_L*,74.544,1
1569,색상_L*,74.4605,1
1570,색상_L*,74.4165,1
1571,색상_L*,36.6605,1
1572,색상_L*,36.428,1
1573,색상_L*,36.5305,1
1574,색상_L*,36.673,1
1575,색상_L*,36.59,1
1576,색상_L*,36.7465,1
1577,색상_L*,52.434,1
1578,색상_L*,74.6755,1
1579,색상_L*,52.2705,1
1580,색상_L*,52.068,1
1581,색상_L*,51.8725,1
1582,색상_L*,51.9375,1
1583,색상_L*,51.8505,1
1584,색상_L*,75.8605,1
1585,색상_L*,70.0425,1
1586,색상_L*,72.048,1
1587,색상_L*,71.1065,1
1588,색상_L*,74.489,1
1589,색상_L*,74.6775,1
1590,색상_L*,89.896,1
1591,색상_L*,28.165,1
1592,색상_L*,89.859,1
1593,색상_L*,89.86525,1
1594,색상_L*,89.72725,1
1595,색상_L*,89.895,1
1596,색상_L*,30.174,1
1597,색상_L*,30.4215,1
1598,색상_L*,30.484,1
1599,색상_L*,30.4365,1
1600,색상_L*,30.319,1
1601,색상_L*,28.2225,1
1602,색상_L*,74.8025,1
1603,색상_L*,28.1155,1
1604,색상_L*,28.433,1
1605,색상_L*,28.474,1
1606,색상_L*,47.2665,1
1607,색상_L*,47.284,1
1608,색상_L*,47.29,1
1609,색상_L*,47.078,1
1610,색상_L*,47.219,1
1611,색상_L*,47.199,1
1612,색상_L*,70.329,1
1613,색상_L*,70.4015,1
1614,색상_L*,74.0915,1
1615,색상_L*,75.704,1
1616,색상_L*,53.384,1
1617,색상_L*,53.1475,1
1618,색상_L*,59.335,1
1619,색상_L*,46.9015,1
1620,색상_L*,53.203,1
1621,색상_L*,50.3205,1
1622,색상_L*,47.03,1
1623,색상_L*,47.005,1
1624,색상_L*,47.114,1
1625,색상_L*,46.7665,1
1626,색상_L*,46.7565,1
1627,색상_L*,46.8975,1
1628,색상_L*,58.8775,1
1629,색상_L*,44.99,1
1630,색상_L*,49.143,1
1631,색상_L*,44.6865,1
1632,색상_L*,44.7215,1
1633,색상_L*,45.7915,1
1634,색상_L*,44.673,1
1635,색상_L*,44.5615,1
1636,색상_L*,88.2425,1
1637,색상_L*,53.1605,1
1638,색상_L*,53.1505,1
1639,색상_L*,53.159,1
1640,색상_L*,62.7805,1
1641,색상_L*,75.644,1
1642,색상_L*,75.6115,1
1643,색상_L*,75.4415,1
1644,색상_L*,63.2415,1
1645,색상_L*,62.678,1
1646,색상_L*,62.904,1
1647,색상_L*,62.8865,1
1648,색상_L*,62.8625,1
1649,색상_L*,62.7825,1
1650,색상_L*,62.7465,1
1651,색상_L*,56.38,1
1652,색상_L*,62.67,1
1653,색상_L*,60.748,1
1654,색상_L*,56.7105,1
1655,색상_L*,56.779,1
1656,색상_L*,56.649,1
1657,색상_L*,56.694,1
1658,색상_L*,56.7925,1
1659,색상_L*,56.7475,1
1660,색상_L*,56.6475,1
