Column,Value,Count
색상_a*,-5.39,1
색상_a*,-6.22,1
색상_a*,0.43,1
색상_a*,0.19,1
색상_a*,-1.39,1
색상_a*,-2.69,1
색상_a*,-1.46,1
색상_a*,-2.31,1
색상_a*,-2.15,1
색상_a*,-2.25,1
색상_a*,-1.64,1
색상_a*,-1.67,1
색상_a*,-1.08,1
색상_a*,-0.72,1
색상_a*,-0.98,1
색상_a*,-8.37,1
색상_a*,-9.17,1
색상_a*,-10.27,1
색상_a*,-7.43,1
색상_a*,22.1,1
색상_a*,8.11,1
색상_a*,20.86,1
색상_a*,-1.375,1
색상_a*,-0.255,1
색상_a*,-0.575,1
색상_a*,-0.465,1
색상_a*,0.025,1
색상_a*,0.035,1
색상_a*,-0.36,1
색상_a*,-0.305,1
색상_a*,-0.275,1
색상_a*,-1.445,1
색상_a*,-1.255,1
색상_a*,-1.705,1
색상_a*,0.335,1
색상_a*,0.165,1
색상_a*,0.08,1
색상_a*,0.5,1
색상_a*,0.445,1
색상_a*,0.215,1
색상_a*,-1.055,1
색상_a*,-0.37,1
색상_a*,-0.34,1
색상_a*,-0.555,1
색상_a*,-0.47,1
색상_a*,37.34,1
색상_a*,38.685,1
색상_a*,-0.245,1
색상_a*,-0.79,1
색상_a*,-0.835,1
색상_a*,-0.61,1
색상_a*,-0.59,1
색상_a*,-0.56,1
색상_a*,-0.57,1
색상_a*,0.355,1
색상_a*,-0.53,1
색상_a*,-0.45,1
색상_a*,-0.55,1
색상_a*,-0.635,1
색상_a*,-0.585,1
색상_a*,-0.54,1
색상_a*,-0.405,1
색상_a*,-1.345,1
색상_a*,-1.165,1
색상_a*,61.305,1
색상_a*,-8.96,1
색상_a*,-1.005,1
색상_a*,-1.155,1
색상_a*,-1.21,1
색상_a*,-0.81,1
색상_a*,-0.93,1
색상_a*,-10.07,1
색상_a*,-10.055,1
색상_a*,-9.685,1
색상_a*,-8.3,1
색상_a*,-0.425,1
색상_a*,-7.615,1
색상_a*,-5.78,1
색상_a*,-3.195,1
색상_a*,2.2,1
색상_a*,11.36,1
색상_a*,3.635,1
색상_a*,26.705,1
색상_a*,15.085,1
색상_a*,-1.22,1
색상_a*,-1.25,1
색상_a*,-1.505,1
색상_a*,-0.895,1
색상_a*,-1.245,1
색상_a*,-1.325,1
색상_a*,-1.405,1
색상_a*,-1.625,1
색상_a*,-1.755,1
색상_a*,-1.805,1
색상_a*,-1.775,1
색상_a*,-2.08,1
색상_a*,-2.05,1
색상_a*,-1.895,1
색상_a*,-1.78,1
색상_a*,-0.875,1
색상_a*,-1.73,1
색상_a*,-1.565,1
색상_a*,-1.515,1
색상_a*,-0.885,1
색상_a*,-0.97,1
색상_a*,35.72,1
색상_a*,9.795,1
색상_a*,6.235,1
색상_a*,28.02,1
색상_a*,44.44,1
색상_a*,6.36,1
색상_a*,57.6,1
색상_a*,18.11,1
색상_a*,49.39,1
색상_a*,-15.96,1
색상_a*,21.51,1
색상_a*,25.195,1
색상_a*,29.64,1
색상_a*,6.455,1
색상_a*,8.82,1
색상_a*,8.79,1
색상_a*,9.145,1
색상_a*,8.8,1
색상_a*,9.22,1
색상_a*,4.435,1
색상_a*,4.495,1
색상_a*,4.455,1
색상_a*,56.38,1
색상_a*,-18.52,1
색상_a*,11.075,1
색상_a*,53.45,1
색상_a*,61.845,1
색상_a*,61.77,1
색상_a*,61.93,1
색상_a*,-9.91,1
색상_a*,3.89,1
색상_a*,22.41,1
색상_a*,13.88,1
색상_a*,4.78,1
색상_a*,29.66,1
색상_a*,-11.01,1
색상_a*,20.06,1
색상_a*,-16.74,1
색상_a*,46.91,1
색상_a*,-14.87,1
색상_a*,-18.02,1
색상_a*,36.48,1
색상_a*,6.66,1
색상_a*,4.505,1
색상_a*,4.53,1
색상_a*,4.38,1
색상_a*,9.43,1
색상_a*,9.365,1
색상_a*,9.525,1
색상_a*,4.5,1
색상_a*,9.605,1
색상_a*,6.565,1
색상_a*,7.76,1
색상_a*,7.51,1
색상_a*,7.73,1
색상_a*,8.225,1
색상_a*,9.505,1
색상_a*,9.38,1
색상_a*,6.295,1
색상_a*,6.225,1
색상_a*,6.365,1
색상_a*,6.325,1
색상_a*,6.315,1
색상_a*,6.58,1
색상_a*,9.46,1
색상_a*,9.51,1
색상_a*,4.49,1
색상_a*,8.7,1
색상_a*,4.355,1
색상_a*,4.275,1
색상_a*,6.705,1
색상_a*,4.52,1
색상_a*,4.315,1
색상_a*,5.925,1
색상_a*,9.325,1
색상_a*,9.31,1
색상_a*,9.425,1
색상_a*,9.36,1
색상_a*,9.305,1
색상_a*,4.33,1
색상_a*,9.025,1
색상_a*,8.62,1
색상_a*,7.945,1
색상_a*,8.545,1
색상_a*,8.85,1
색상_a*,24.82,1
색상_a*,27.66,1
색상_a*,27.935,1
색상_a*,1.75,1
색상_a*,-9.25,1
색상_a*,-9.28,1
색상_a*,-9.19,1
색상_a*,-9.135,1
색상_a*,-8.97,1
색상_a*,-9.615,1
색상_a*,-9.485,1
색상_a*,1.855,1
색상_a*,1.89,1
색상_a*,2.245,1
색상_a*,4.243333333,1
색상_a*,4.01,1
색상_a*,3.855,1
색상_a*,4.17,1
색상_a*,4.045,1
색상_a*,3.955,1
색상_a*,3.95,1
색상_a*,3.765,1
색상_a*,-13.795,1
색상_a*,-9.08,1
색상_a*,-9.0,1
색상_a*,-9.045,1
색상_a*,16.095,1
색상_a*,16.085,1
색상_a*,16.1,1
색상_a*,16.165,1
색상_a*,16.67833333,1
색상_a*,16.44,1
색상_a*,16.265,1
색상_a*,16.37,1
색상_a*,16.385,1
색상_a*,16.23,1
색상_a*,60.0225,1
색상_a*,60.285,1
색상_a*,60.24,1
색상_a*,59.345,1
색상_a*,-9.065,1
색상_a*,-9.07,1
색상_a*,-9.035,1
색상_a*,1.905,1
색상_a*,22.575,1
색상_a*,16.05,1
색상_a*,15.93,1
색상_a*,14.235,1
색상_a*,14.165,1
색상_a*,14.425,1
색상_a*,14.96,1
색상_a*,38.67833333,1
색상_a*,15.82,1
색상_a*,15.89,1
색상_a*,15.855,1
색상_a*,15.825,1
색상_a*,22.7,1
색상_a*,14.51,1
색상_a*,14.205,1
색상_a*,4.7475,1
색상_a*,4.6775,1
색상_a*,4.608,1
색상_a*,28.308,1
색상_a*,28.254,1
색상_a*,28.1815,1
색상_a*,-10.663,1
색상_a*,-10.764,1
색상_a*,-10.7815,1
색상_a*,-8.62,1
색상_a*,22.49,1
색상_a*,22.715,1
색상_a*,22.71,1
색상_a*,23.06,1
색상_a*,23.265,1
색상_a*,23.01,1
색상_a*,23.15,1
색상_a*,23.235,1
색상_a*,22.405,1
색상_a*,22.64,1
색상_a*,-8.58,1
색상_a*,-8.6,1
색상_a*,-13.88,1
색상_a*,-7.775,1
색상_a*,-7.83,1
색상_a*,-7.765,1
색상_a*,-8.705,1
색상_a*,16.235,1
색상_a*,15.965,1
색상_a*,10.945,1
색상_a*,8.9225,1
색상_a*,8.54,1
색상_a*,58.025,1
색상_a*,58.25,1
색상_a*,58.245,1
색상_a*,8.7205,1
색상_a*,9.0315,1
색상_a*,8.9655,1
색상_a*,8.9325,1
색상_a*,8.935,1
색상_a*,22.23,1
색상_a*,8.995,1
색상_a*,22.525,1
색상_a*,22.51,1
색상_a*,22.615,1
색상_a*,22.63,1
색상_a*,22.62,1
색상_a*,16.66166667,1
색상_a*,22.025,1
색상_a*,8.31,1
색상_a*,8.255,1
색상_a*,8.38,1
색상_a*,8.115,1
색상_a*,3.9205,1
색상_a*,3.8655,1
색상_a*,3.8015,1
색상_a*,15.1115,1
색상_a*,15.029,1
색상_a*,6.0415,1
색상_a*,20.0855,1
색상_a*,20.063,1
색상_a*,6.833,1
색상_a*,7.0475,1
색상_a*,6.914,1
색상_a*,21.854,1
색상_a*,8.505,1
색상_a*,8.45,1
색상_a*,8.595,1
색상_a*,8.55,1
색상_a*,6.281666667,1
색상_a*,22.05,1
색상_a*,22.565,1
색상_a*,16.46,1
색상_a*,20.09,1
색상_a*,8.2,1
색상_a*,6.445,1
색상_a*,8.375,1
색상_a*,8.35,1
색상_a*,8.385,1
색상_a*,8.365,1
색상_a*,20.0275,1
색상_a*,20.0175,1
색상_a*,20.0575,1
색상_a*,8.9475,1
색상_a*,20.275,1
색상_a*,20.175,1
색상_a*,61.7625,1
색상_a*,62.285,1
색상_a*,62.655,1
색상_a*,62.01,1
색상_a*,16.535,1
색상_a*,16.39,1
색상_a*,8.22,1
색상_a*,8.4375,1
색상_a*,8.21,1
색상_a*,8.165,1
색상_a*,7.308,1
색상_a*,9.124,1
색상_a*,9.0255,1
색상_a*,9.0,1
색상_a*,61.515,1
색상_a*,62.04,1
색상_a*,62.31,1
색상_a*,61.94,1
색상_a*,15.564,1
색상_a*,21.849,1
색상_a*,21.6425,1
색상_a*,21.655,1
색상_a*,21.7325,1
색상_a*,8.465,1
색상_a*,8.405,1
색상_a*,8.415,1
색상_a*,8.175,1
색상_a*,-9.389,1
색상_a*,-9.3405,1
색상_a*,19.6175,1
색상_a*,48.955,1
색상_a*,48.855,1
색상_a*,48.775,1
색상_a*,48.76,1
색상_a*,40.365,1
색상_a*,49.915,1
색상_a*,49.63,1
색상_a*,49.6,1
색상_a*,49.125,1
색상_a*,48.675,1
색상_a*,6.905,1
색상_a*,48.725,1
색상_a*,48.87,1
색상_a*,6.5905,1
색상_a*,6.9415,1
색상_a*,6.8755,1
색상_a*,6.85625,1
색상_a*,6.815,1
색상_a*,6.8825,1
색상_a*,48.755,1
색상_a*,48.695,1
색상_a*,48.57,1
색상_a*,-17.39,1
색상_a*,58.82,1
색상_a*,58.735,1
색상_a*,58.81,1
색상_a*,59.02,1
색상_a*,-15.775,1
색상_a*,-15.725,1
색상_a*,-15.755,1
색상_a*,-13.12333333,1
색상_a*,-15.825,1
색상_a*,-15.995,1
색상_a*,-15.95,1
색상_a*,-15.975,1
색상_a*,-15.835,1
색상_a*,-15.77,1
색상_a*,-17.28,1
색상_a*,-16.3175,1
색상_a*,-17.1865,1
색상_a*,6.8675,1
색상_a*,59.3965,1
색상_a*,19.7015,1
색상_a*,52.2455,1
색상_a*,-14.915,1
색상_a*,-14.77125,1
색상_a*,-13.61333333,1
색상_a*,-14.73,1
색상_a*,-14.81,1
색상_a*,-15.0475,1
색상_a*,52.304,1
색상_a*,52.7815,1
색상_a*,52.7825,1
색상_a*,59.38625,1
색상_a*,52.845,1
색상_a*,52.81,1
색상_a*,52.785,1
색상_a*,5.59,1
색상_a*,5.695,1
색상_a*,5.685,1
색상_a*,5.34,1
색상_a*,5.305,1
색상_a*,-14.95,1
색상_a*,-14.77,1
색상_a*,-14.685,1
색상_a*,-14.62,1
색상_a*,59.355,1
색상_a*,59.3575,1
색상_a*,59.55,1
색상_a*,20.6025,1
색상_a*,21.44,1
색상_a*,21.09,1
색상_a*,21.54,1
색상_a*,-17.5555,1
색상_a*,-15.9075,1
색상_a*,-15.789,1
색상_a*,-16.33875,1
색상_a*,-15.865,1
색상_a*,-16.0975,1
색상_a*,-16.15,1
색상_a*,-15.88,1
색상_a*,-14.715,1
색상_a*,-14.665,1
색상_a*,58.65625,1
색상_a*,58.3325,1
색상_a*,58.834,1
색상_a*,-18.17,1
색상_a*,-14.6515,1
색상_a*,-14.6405,1
색상_a*,-14.544,1
색상_a*,-18.265,1
색상_a*,-18.26,1
색상_a*,-13.75,1
색상_a*,-18.36,1
색상_a*,-18.21,1
색상_a*,-18.18,1
색상_a*,53.475,1
색상_a*,-18.14,1
색상_a*,-18.145,1
색상_a*,-18.29,1
색상_a*,-18.27,1
색상_a*,41.688,1
색상_a*,41.7015,1
색상_a*,41.394,1
색상_a*,7.21,1
색상_a*,50.4615,1
색상_a*,50.759,1
색상_a*,6.734,1
색상_a*,6.783,1
색상_a*,19.6225,1
색상_a*,-15.1355,1
색상_a*,-14.989,1
색상_a*,5.98,1
색상_a*,6.165,1
색상_a*,6.2465,1
색상_a*,44.0815,1
색상_a*,43.755,1
색상_a*,-13.3765,1
색상_a*,-13.384,1
색상_a*,-13.2165,1
색상_a*,-16.7215,1
색상_a*,-16.935,1
색상_a*,34.709,1
색상_a*,34.579,1
색상_a*,34.3465,1
색상_a*,6.644,1
색상_a*,7.265,1
색상_a*,7.315,1
색상_a*,7.19,1
색상_a*,57.02,1
색상_a*,15.615,1
색상_a*,15.8,1
색상_a*,15.735,1
색상_a*,-17.4675,1
색상_a*,-18.0675,1
색상_a*,-17.919,1
색상_a*,-18.00625,1
색상_a*,-18.085,1
색상_a*,-18.08,1
색상_a*,-18.175,1
색상_a*,7.1875,1
색상_a*,7.2315,1
색상_a*,7.235,1
색상_a*,7.145,1
색상_a*,7.2575,1
색상_a*,7.24,1
색상_a*,7.23,1
색상_a*,56.675,1
색상_a*,10.24,1
색상_a*,7.2,1
색상_a*,57.075,1
색상_a*,5.446666667,1
색상_a*,6.885,1
색상_a*,7.065,1
색상_a*,6.96,1
색상_a*,6.91,1
색상_a*,7.025,1
색상_a*,7.095,1
색상_a*,7.28,1
색상_a*,7.185,1
색상_a*,56.69,1
색상_a*,56.84,1
색상_a*,56.83,1
색상_a*,45.92833333,1
색상_a*,57.445,1
색상_a*,57.405,1
색상_a*,57.42,1
색상_a*,57.345,1
색상_a*,10.75,1
색상_a*,11.985,1
색상_a*,27.21,1
색상_a*,0.52,1
색상_a*,-0.055,1
색상_a*,0.255,1
색상_a*,0.6575,1
색상_a*,0.74,1
색상_a*,0.885,1
색상_a*,0.87,1
색상_a*,0.465,1
색상_a*,0.515,1
색상_a*,0.56,1
색상_a*,-1.695,1
색상_a*,0.075,1
색상_a*,0.545,1
색상_a*,0.635,1
색상_a*,0.33,1
색상_a*,0.275,1
색상_a*,0.125,1
색상_a*,0.63,1
색상_a*,-1.425,1
색상_a*,-0.115,1
색상_a*,-0.0175,1
색상_a*,-0.0225,1
색상_a*,-0.445,1
색상_a*,0.365,1
색상_a*,0.495,1
색상_a*,0.3425,1
색상_a*,0.575,1
색상_a*,-0.25,1
색상_a*,0.105,1
색상_a*,0.155,1
색상_a*,0.195,1
색상_a*,-0.0675,1
색상_a*,-0.085,1
색상_a*,0.0375,1
색상_a*,-0.005,1
색상_a*,-1.7425,1
색상_a*,-1.34,1
색상_a*,-1.125,1
색상_a*,-0.4725,1
색상_a*,-0.4175,1
색상_a*,-1.55,1
색상_a*,-1.555,1
색상_a*,-0.41,1
색상_a*,11.61,1
색상_a*,61.64,1
색상_a*,61.725,1
색상_a*,61.66,1
색상_a*,59.195,1
색상_a*,59.6575,1
색상_a*,59.54,1
색상_a*,10.76,1
색상_a*,11.1425,1
색상_a*,15.755,1
색상_a*,-1.36,1
색상_a*,16.645,1
색상_a*,15.84,1
색상_a*,16.18,1
색상_a*,22.6675,1
색상_a*,22.81,1
색상_a*,22.835,1
색상_a*,25.865,1
색상_a*,26.3075,1
색상_a*,61.14,1
색상_a*,61.115,1
색상_a*,61.6275,1
색상_a*,57.33,1
색상_a*,-1.29,1
색상_a*,-0.95,1
색상_a*,-10.4675,1
색상_a*,-10.165,1
색상_a*,-9.865,1
색상_a*,-10.43,1
색상_a*,-9.245,1
색상_a*,-9.16,1
색상_a*,-6.1225,1
색상_a*,-5.9625,1
색상_a*,-5.94,1
색상_a*,-6.07,1
색상_a*,-3.38,1
색상_a*,-3.315,1
색상_a*,-3.325,1
색상_a*,-3.4,1
색상_a*,57.4325,1
색상_a*,0.6875,1
색상_a*,0.315,1
색상_a*,11.965,1
색상_a*,6.57,1
색상_a*,9.4425,1
색상_a*,9.5825,1
색상_a*,9.495,1
색상_a*,9.735,1
색상_a*,6.585,1
색상_a*,6.525,1
색상_a*,6.45,1
색상_a*,6.615,1
색상_a*,6.595,1
색상_a*,6.12,1
색상_a*,6.15,1
색상_a*,6.04,1
색상_a*,25.59,1
색상_a*,24.8875,1
색상_a*,24.53,1
색상_a*,24.97,1
색상_a*,30.845,1
색상_a*,31.125,1
색상_a*,9.37,1
색상_a*,9.15,1
색상_a*,9.0625,1
색상_a*,9.455,1
색상_a*,28.56,1
색상_a*,27.705,1
색상_a*,27.85,1
색상_a*,9.105,1
색상_a*,9.635,1
색상_a*,9.0675,1
색상_a*,9.2325,1
색상_a*,9.215,1
색상_a*,9.625,1
색상_a*,8.965,1
색상_a*,9.19,1
색상_a*,8.925,1
색상_a*,9.165,1
색상_a*,9.585,1
색상_a*,9.415,1
색상_a*,9.2,1
색상_a*,9.6025,1
색상_a*,30.985,1
색상_a*,31.02,1
색상_a*,0.455,1
색상_a*,38.455,1
색상_a*,38.955,1
색상_a*,38.765,1
색상_a*,38.73,1
색상_a*,38.6,1
색상_a*,38.525,1
색상_a*,38.075,1
색상_a*,37.935,1
색상_a*,38.495,1
색상_a*,38.17,1
색상_a*,30.95,1
색상_a*,38.19,1
색상_a*,38.175,1
색상_a*,0.1075,1
색상_a*,0.1225,1
색상_a*,0.145,1
색상_a*,-0.28,1
색상_a*,0.69,1
색상_a*,0.4325,1
색상_a*,38.935,1
색상_a*,30.235,1
색상_a*,6.045,1
색상_a*,38.47,1
색상_a*,30.75,1
색상_a*,30.72,1
색상_a*,30.8325,1
색상_a*,30.475,1
색상_a*,30.525,1
색상_a*,38.845,1
색상_a*,31.03,1
색상_a*,30.63,1
색상_a*,30.34,1
색상_a*,30.775,1
색상_a*,36.02,1
색상_a*,35.5025,1
색상_a*,35.835,1
색상_a*,35.675,1
색상_a*,38.665,1
색상_a*,38.565,1
색상_a*,38.725,1
색상_a*,26.76,1
색상_a*,-7.855,1
색상_a*,-7.99,1
색상_a*,25.595,1
색상_a*,14.975,1
색상_a*,15.2625,1
색상_a*,15.095,1
색상_a*,15.14,1
색상_a*,21.8375,1
색상_a*,21.47,1
색상_a*,21.225,1
색상_a*,21.99,1
색상_a*,25.43,1
색상_a*,26.16,1
색상_a*,25.665,1
색상_a*,25.91,1
색상_a*,25.54,1
색상_a*,25.76,1
색상_a*,-1.265,1
색상_a*,13.835,1
색상_a*,19.745,1
색상_a*,24.76,1
색상_a*,25.39,1
색상_a*,14.095,1
색상_a*,15.4075,1
색상_a*,14.52,1
색상_a*,52.105,1
색상_a*,52.905,1
색상_a*,-0.795,1
색상_a*,-0.865,1
색상_a*,-0.955,1
색상_a*,-0.905,1
색상_a*,-0.825,1
색상_a*,10.2575,1
색상_a*,9.8575,1
색상_a*,9.63,1
색상_a*,10.16,1
색상_a*,14.785,1
색상_a*,14.63,1
색상_a*,14.74,1
색상_a*,-1.09,1
색상_a*,14.1,1
색상_a*,15.25,1
색상_a*,25.88,1
색상_a*,25.5125,1
색상_a*,-7.815,1
색상_a*,2.695,1
색상_a*,2.855,1
색상_a*,2.86,1
색상_a*,5.573333333,1
색상_a*,2.53,1
색상_a*,3.135,1
색상_a*,2.875,1
색상_a*,2.915,1
색상_a*,2.67,1
색상_a*,2.76,1
색상_a*,25.97,1
색상_a*,10.73,1
색상_a*,10.86,1
색상_a*,11.025,1
색상_a*,10.345,1
색상_a*,10.9,1
색상_a*,13.97666667,1
색상_a*,12.075,1
색상_a*,12.53,1
색상_a*,2.98,1
색상_a*,2.83,1
색상_a*,2.705,1
색상_a*,-2.41,1
색상_a*,25.77,1
색상_a*,24.955,1
색상_a*,25.615,1
색상_a*,25.41,1
색상_a*,25.375,1
색상_a*,-9.5425,1
색상_a*,-9.5,1
색상_a*,-8.1075,1
색상_a*,-8.05,1
색상_a*,-8.34,1
색상_a*,-4.9675,1
색상_a*,-4.9375,1
색상_a*,-4.84,1
색상_a*,-5.2,1
색상_a*,-2.2225,1
색상_a*,-2.2825,1
색상_a*,-2.135,1
색상_a*,54.935,1
색상_a*,53.705,1
색상_a*,50.98,1
색상_a*,-4.315,1
색상_a*,-10.16,1
색상_a*,-10.0975,1
색상_a*,-10.31,1
색상_a*,-10.51,1
색상_a*,-6.815,1
색상_a*,-6.8825,1
색상_a*,-6.9,1
색상_a*,-7.155,1
색상_a*,-4.305,1
색상_a*,52.76,1
색상_a*,-8.255,1
색상_a*,-4.5,1
색상_a*,-4.165,1
색상_a*,-4.115,1
색상_a*,-4.1375,1
색상_a*,-4.19,1
색상_a*,-4.25,1
색상_a*,-3.93,1
색상_a*,-10.02,1
색상_a*,-4.435,1
색상_a*,-10.12,1
색상_a*,-10.1775,1
색상_a*,-8.2,1
색상_a*,-8.575,1
색상_a*,-7.945,1
색상_a*,-7.58,1
색상_a*,-11.4925,1
색상_a*,-11.6725,1
색상_a*,-11.565,1
색상_a*,-11.165,1
색상_a*,-9.99,1
색상_a*,-10.025,1
색상_a*,-10.065,1
색상_a*,-8.725,1
색상_a*,-10.145,1
색상_a*,-9.71,1
색상_a*,-9.885,1
색상_a*,-9.965,1
색상_a*,-9.975,1
색상_a*,-4.345,1
색상_a*,-4.455,1
색상_a*,33.48,1
색상_a*,57.555,1
색상_a*,57.97,1
색상_a*,57.61,1
색상_a*,54.575,1
색상_a*,54.1425,1
색상_a*,54.665,1
색상_a*,54.18,1
색상_a*,54.115,1
색상_a*,53.805,1
색상_a*,53.86,1
색상_a*,57.455,1
색상_a*,56.325,1
색상_a*,55.485,1
색상_a*,54.525,1
색상_a*,54.315,1
색상_a*,53.775,1
색상_a*,51.99,1
색상_a*,53.24,1
색상_a*,57.715,1
색상_a*,54.655,1
색상_a*,33.56,1
색상_a*,57.725,1
색상_a*,33.685,1
색상_a*,33.44,1
색상_a*,55.57,1
색상_a*,33.795,1
색상_a*,57.8,1
색상_a*,57.8725,1
색상_a*,57.615,1
색상_a*,57.78,1
색상_a*,57.72,1
색상_a*,57.77,1
색상_a*,57.84,1
색상_a*,57.67,1
색상_a*,33.305,1
색상_a*,57.93,1
색상_a*,57.98,1
색상_a*,57.795,1
색상_a*,57.825,1
색상_a*,27.6615,1
색상_b*,-1.28,6
색상_b*,-1.29,5
색상_b*,-0.69,4
색상_b*,-1.24,4
색상_b*,-1.345,4
색상_b*,-0.6565,4
색상_b*,9.53,4
색상_b*,-1.37,4
색상_b*,-1.285,4
색상_b*,-1.36,4
색상_b*,-27.49,4
색상_b*,-1.35,4
색상_b*,-20.55,3
색상_b*,-0.435,3
색상_b*,-0.725,3
색상_b*,-1.27,3
색상_b*,6.545,3
색상_b*,-1.62,3
색상_b*,-1.0365,3
색상_b*,9.225,3
색상_b*,-1.33,3
색상_b*,-1.23,3
색상_b*,-1.32,3
색상_b*,1.875,3
색상_b*,-0.495,3
색상_b*,-1.15,3
색상_b*,-22.885,3
색상_b*,16.895,3
색상_b*,1.625,3
색상_b*,9.49,3
색상_b*,-2.265,3
색상_b*,-0.57,3
색상_b*,-2.18,3
색상_b*,22.58,3
색상_b*,2.165,3
색상_b*,8.785,3
색상_b*,-0.385,3
색상_b*,9.2,3
색상_b*,-1.185,2
색상_b*,1.99,2
색상_b*,-2.4415,2
색상_b*,-1.029,2
색상_b*,3.35,2
색상_b*,2.29,2
색상_b*,9.48,2
색상_b*,1.635,2
색상_b*,2.365,2
색상_b*,-1.31,2
색상_b*,-15.485,2
색상_b*,1.7,2
색상_b*,-0.68,2
색상_b*,1.905,2
색상_b*,2.685,2
색상_b*,-1.735,2
색상_b*,-0.93,2
색상_b*,-0.925,2
색상_b*,-1.335,2
색상_b*,16.415,2
색상_b*,-1.005,2
색상_b*,-1.245,2
색상_b*,-1.34,2
색상_b*,-1.045,2
색상_b*,0.96,2
색상_b*,1.6,2
색상_b*,1.825,2
색상_b*,-1.024,2
색상_b*,-1.074,2
색상_b*,-0.48,2
색상_b*,16.8,2
색상_b*,4.595,2
색상_b*,-0.4625,2
색상_b*,-1.1855,2
색상_b*,10.24,2
색상_b*,18.96,2
색상_b*,14.725,2
색상_b*,0.88,2
색상_b*,20.505,2
색상_b*,0.9265,2
색상_b*,-0.299,2
색상_b*,1.67,2
색상_b*,-25.8,2
색상_b*,-6.14,2
색상_b*,12.23,2
색상_b*,34.56,2
색상_b*,6.6665,2
색상_b*,8.34,2
색상_b*,8.909,2
색상_b*,-0.4665,2
색상_b*,-0.2615,2
색상_b*,8.92,2
색상_b*,6.435,2
색상_b*,-1.2555,2
색상_b*,9.315,2
색상_b*,-1.134,2
색상_b*,-1.1125,2
색상_b*,-1.079,2
색상_b*,9.19,2
색상_b*,-15.425,2
색상_b*,-13.02,2
색상_b*,9.095,2
색상_b*,9.12,2
색상_b*,9.155,2
색상_b*,9.165,2
색상_b*,9.205,2
색상_b*,9.145,2
색상_b*,-0.8615,2
색상_b*,-1.3765,2
색상_b*,8.365,2
색상_b*,-3.0115,2
색상_b*,-0.34,2
색상_b*,-1.99,2
색상_b*,-2.0075,2
색상_b*,-1.375,2
색상_b*,22.61,2
색상_b*,-1.665,2
색상_b*,1.2,2
색상_b*,1.28,2
색상_b*,-0.775,2
색상_b*,-3.364,2
색상_b*,0.765,2
색상_b*,23.845,2
색상_b*,-3.299,2
색상_b*,-0.7175,2
색상_b*,-0.755,2
색상_b*,24.05,2
색상_b*,24.18,2
색상_b*,-13.225,2
색상_b*,-0.83,2
색상_b*,-0.5615,2
색상_b*,-1.1725,2
색상_b*,-1.295,2
색상_b*,-1.42,2
색상_b*,1.79,2
색상_b*,56.565,2
색상_b*,55.14,2
색상_b*,-0.855,2
색상_b*,-1.3625,2
색상_b*,-1.22,2
색상_b*,-1.305,2
색상_b*,1.925,2
색상_b*,2.02,2
색상_b*,-0.985,2
색상_b*,-1.065,2
색상_b*,6.964,2
색상_b*,-0.39,2
색상_b*,-0.46,2
색상_b*,2.18,2
색상_b*,-0.78,2
색상_b*,-0.77,2
색상_b*,-0.67,2
색상_b*,17.105,2
색상_b*,-23.385,2
색상_b*,-23.67,2
색상_b*,-1.325,2
색상_b*,-25.165,2
색상_b*,-6.04,2
색상_b*,-30.504,2
색상_b*,-30.914,2
색상_b*,-30.2565,2
색상_b*,-3.57,2
색상_b*,-29.2375,2
색상_b*,1.59,2
색상_b*,15.56,2
색상_b*,11.96,2
색상_b*,9.905,2
색상_b*,-13.19,2
색상_b*,-13.998,2
색상_b*,-23.83,2
색상_b*,-1.675,2
색상_b*,-2.24,2
색상_b*,9.025,2
색상_b*,21.705,2
색상_b*,20.36,2
색상_b*,-29.755,2
색상_b*,11.51,2
색상_b*,3.245,2
색상_b*,-14.665,2
색상_b*,3.015,2
색상_b*,-27.41,2
색상_b*,19.1815,2
색상_b*,-26.91,2
색상_b*,-0.9815,2
색상_b*,-6.53,2
색상_b*,-14.13,2
색상_b*,-25.305,2
색상_b*,-22.835,2
색상_b*,80.195,2
색상_b*,-22.84,2
색상_b*,-13.4465,2
색상_b*,15.445,2
색상_b*,-6.36,2
색상_b*,9.044,2
색상_b*,-1.14,2
색상_b*,9.68,2
색상_b*,9.63,2
색상_b*,9.52,2
색상_b*,1.39,2
색상_b*,-1.2,2
색상_b*,9.72,2
색상_b*,9.55,2
색상_b*,-1.08,2
색상_b*,-1.25,2
색상_b*,24.505,2
색상_b*,1.365,2
색상_b*,9.64,2
색상_b*,-2.0,2
색상_b*,9.38,2
색상_b*,-2.06,2
색상_b*,9.82,2
색상_b*,-0.95,2
색상_b*,9.32,2
색상_b*,-13.8,2
색상_b*,9.43,2
색상_b*,50.295,2
색상_b*,0.31,2
색상_b*,-1.66,2
색상_b*,-1.0,2
색상_b*,-1.19,2
색상_b*,-1.71,2
색상_b*,-0.76,2
색상_b*,2.225,2
색상_b*,17.93,2
색상_b*,-1.69,2
색상_b*,34.35,2
색상_b*,-1.68,2
색상_b*,9.57,2
색상_b*,39.29,2
색상_b*,2.22,2
색상_b*,-0.94,2
색상_b*,-2.194,2
색상_b*,-0.7,2
색상_b*,9.46,2
색상_b*,-0.45,2
색상_b*,1.5865,2
색상_b*,-2.26,2
색상_b*,-1.5,2
색상_b*,-1.12,2
색상_b*,-2.08,2
색상_b*,48.19,2
색상_b*,-0.453,2
